PM2_5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure,Month,Hour,City,Industrial_Area,Traffic_Density,AQI
5.053422487267384,7.984987897185366,76.76235966264075,13.855526265994836,3.021425449229178,40.561044416055054,22.952325750406033,43.09062524489853,1.7724732599326907,1026.4137434145246,10,21,0,0,2,69
12.80928087573455,30.675879193366686,23.65568606711692,80.24813844438339,2.7179133842083094,32.36384335942145,17.617663249443826,87.28773376306157,3.672233700409658,965.8816215013536,7,18,2,0,2,85
8.932846523559418,18.29082843899167,16.037920346971788,15.562435306395688,3.2915502483039374,18.95031583412463,15.8948151727027,77.03263043729814,1.3683783781924896,986.7142980438376,12,19,3,0,2,57
25.82641656774587,59.847497518559905,9.892445296158218,6.032501590731508,6.551743866696255,24.949046966446733,38.18898532200325,40.75535998693442,1.5696669659237603,1006.9075470329053,10,16,0,0,3,58
9.71412235500674,18.965058691727627,8.315458016130838,11.39500415165507,3.871361454693604,29.811710941445583,31.771849631843388,25.521554186893745,7.94074858822616,1024.4434626207492,5,15,3,0,2,24
6.4893153944311015,13.910351736597947,9.483167967182123,3.5135522634319614,7.820959397353188,17.490229532218002,21.367466473992305,24.093404328033905,3.8393806518781814,1022.7846802710008,12,9,4,1,1,47
64.87867680730908,131.4703233203452,28.797137522054268,11.514189858659117,6.155566992337638,24.640428693538777,-3.042119359439667,73.5403590844928,0.7965280540530144,1022.4373989575336,10,4,4,1,5,215
16.766434804940307,37.41580022789869,33.2892663747494,6.799579418845418,2.260865926641718,42.9884783856682,16.389907767474302,80.95099100476261,5.350458632156675,1005.3316411606214,6,13,2,0,2,48
21.200453304780574,33.53127257948046,9.4999409118389,23.121737512198504,8.393753448333122,58.61098554876097,47.03027564405083,45.630431840341615,0.4154418190476398,1006.4473312538008,1,23,2,0,5,78
6.425030970167728,10.025310464005129,41.97285032565741,8.292253848619481,9.073874249333102,28.000604491843614,17.693383333602917,37.98184298225076,3.672030965288697,998.4334146315651,4,18,4,1,1,86
12.994079366574544,22.701998084326902,18.359797743637845,11.22635185555816,3.6805737950075232,44.817350022053894,31.032175720536582,59.45961142632876,3.337321432068638,1028.363882562117,4,3,1,0,4,54
21.9493619720884,36.425946892658025,26.791262471922526,7.807692854204338,7.464032154253169,15.400130320671021,34.419424019526005,78.4090945131431,13.364919782798966,994.5902242452084,11,19,4,0,7,43
7.998108994587641,18.969783477176243,64.54304573572604,41.148848605129075,3.9422470629926814,43.11109965038546,22.18963915855975,61.11875729229218,6.6604763777346,1030.0007279037914,8,15,0,0,3,77
27.12778324416357,46.638464399383196,42.018230747433826,9.729184344154907,6.35241584366646,24.0088049050029,11.581783681318477,95.71407858606294,3.1987998228141215,1017.157064762753,2,23,3,0,3,113
12.422247870164673,30.75581190091392,20.881876115575857,43.93845612838953,3.2147538652701853,37.44743613792869,-4.353123317828885,72.04856356650633,5.962761194089437,1012.0991104308969,1,14,4,0,1,74
15.905182510353878,29.216162820620447,14.372040176975764,21.539882860511394,2.468095433702948,29.991050866307564,26.841632086089547,15.626241033413285,0.46276179686897106,999.8657920044707,7,8,4,1,4,60
12.411639605812184,20.8778413440081,6.745737063334052,17.072119753250774,4.995769254727967,56.15780105309718,11.852439971764518,58.44679242409468,3.3082732134390413,985.8891627767175,6,2,3,0,7,56
88.3956311999364,202.39934479641153,15.934841616213053,15.770059959977173,5.686730775477939,23.341333074291345,21.761504518876922,72.4673362801817,1.9161192542511984,1000.0469448724391,5,22,3,1,2,202
19.86982442242031,42.89314447851593,21.61358077508325,16.04918563042545,4.958782035345671,42.56543415196413,7.501796604106358,45.05329520342972,3.6070711835646283,1006.3998626275023,12,8,0,0,10,78
8.617812281680077,17.22007558645038,13.567704284046016,3.1601806524388545,3.3467332502437475,29.612513183383783,17.34762459529798,51.42152430472004,0.395473582711233,965.619513768375,8,17,3,0,2,50
38.78509136747252,79.71746311648879,22.67461053172679,10.02198945242118,4.953282404971852,31.083521044295043,20.337190549010533,8.870072140893981,5.245715351165153,1009.0528968933068,11,3,2,0,5,72
7.563432185986194,16.78478215698224,25.690239397323047,22.012502333472618,6.921602903707082,30.767484759998354,22.685935810442977,41.532268834513026,4.579183479847279,1031.48714736052,2,18,4,1,0,74
23.738326076178527,41.03062225763918,21.436314238683977,11.772566731811368,5.91536666747636,23.611426254825,8.851778126475857,34.736500740296734,6.8116673619655606,1024.3443581086774,2,23,3,0,6,84
4.188170069287533,10.455070990176184,16.609892498446655,4.555644926726163,6.627651480656902,32.929220136246194,31.969109487613522,41.116453339406625,2.303308330327959,1003.0758824851698,9,3,0,0,4,43
6.94103681879741,17.177630457368892,27.144998257905137,11.743699506870515,4.32729398000607,32.29591369230533,14.031052152680287,49.591719311964766,5.388295325385201,1013.9387259683045,1,8,3,1,3,52
23.511484142473073,50.55734827569854,31.981716807180785,40.16009582168838,10.868394143795884,36.4702222686278,3.2553053954675484,66.90010952441708,10.717333806144959,1001.87670861156,6,0,4,1,2,125
36.26210526847449,61.62898726383381,12.752923679766344,29.160766735359076,3.359907123315256,34.25395588317033,18.909765800365363,10.944362314753738,2.5984680533960285,1015.9752146667139,3,0,1,1,2,87
23.036838878298642,50.225566738805895,57.2003162861014,11.665050019281775,7.719735860910378,45.567640199016225,20.343753090264602,93.05961471567704,0.9250508147824268,1043.8021564748806,5,19,3,0,3,119
18.310622832621608,28.78793208486546,23.12344691312121,23.712788314441063,10.923818039011215,47.91379440779892,21.605894331717597,71.60576284675835,5.1561361496679545,1032.3699760524976,8,18,2,1,4,101
15.785898531743976,24.162725087180878,24.81156248532704,9.425747926122604,7.694101884963767,21.75297807758376,33.621324036850794,87.2779214492127,2.4157516835952424,1023.4158861138551,7,2,4,0,3,63
6.154493144739183,10.81764728796763,37.52204601447684,3.6961431689659494,5.467043006623826,46.87614919904305,17.635511632641407,34.50833629748299,1.3054579470499525,1003.1423017523256,12,9,0,1,1,61
11.292340152830812,22.162606019254913,28.217142371144625,6.378122712123853,4.645279193340873,20.603591992355643,18.803803756312288,74.5349333465784,1.5564900232846828,1027.9987678588968,4,11,4,1,2,49
13.89444310008422,32.90582757189065,43.461782136423054,36.38010786197632,10.15578836823418,41.893988968118094,8.968156187669065,64.23163198980622,0.7918891423401834,979.262460972539,8,17,1,1,6,141
46.791323057284345,104.21218744662679,29.144741415736416,10.05635570140637,2.9698532397531707,42.431691067215404,28.20553502887897,43.968526466458755,1.3105353917157352,1007.9529303601822,11,13,0,1,5,143
26.440439348438982,59.29814575013668,16.98851581047762,10.274151875422172,3.7245195729543825,15.417037720153967,21.843090640781035,34.845772540559565,4.33609735721791,1024.674228396479,11,9,1,0,2,67
4.901630357077728,9.438056580481506,30.47486102689091,9.876056205706984,4.959084352053481,34.370261479362874,15.799722727058374,28.382105066861612,4.454516875951293,1027.808424280955,10,9,1,1,3,57
26.030454396904773,48.05052664314447,12.351336497101732,46.19611079884886,11.232674293738834,27.456462125443522,0.9532530653453648,60.2367945915768,1.6964123157233857,1026.3976898043147,11,17,2,0,2,94
14.76019714317716,27.61690100417906,26.183667105732205,38.02223958437323,7.3146838784871315,24.446667225292064,34.44412195055087,38.89936688413111,12.923862513198625,1018.8966137841938,2,23,3,1,2,74
11.68682804814582,29.072732695428275,24.048244631994116,57.57832319287993,3.728392295418543,56.845720043038355,7.7232003554394275,95.76484039383469,3.551925695918183,1009.0855004183223,7,0,2,1,3,127
32.764349902363584,50.46067643528483,21.65269410283144,10.898970690588,5.180212855940496,25.496172522582107,14.087219906302943,58.63529694367857,4.13854265403345,1023.7595193965298,5,14,2,0,3,82
45.82361721808155,108.46594522145799,22.711638290795452,14.98331340361707,4.449707785987676,23.985493937754995,23.58344511076003,6.6368266069761495,4.796124965622529,993.942779188274,11,7,2,0,4,86
42.31002667904359,87.9488119937698,7.931883892581745,4.213738318824096,4.242299698302606,34.13345457735844,8.034420713833136,43.98704157770103,1.787323533063476,996.106454734135,6,2,0,1,5,137
10.263829147992194,19.897617446225226,17.650516657940237,34.255738505611355,9.869456432940096,43.5642081190525,5.064902217468566,42.719749945318156,6.1916180027515555,1014.234693529206,3,17,3,0,1,80
15.683827710464497,34.90055775734231,25.93794464243036,5.379278805213277,3.046911441343134,31.291314455273877,-1.2394758270066504,42.60583084150196,0.6890995644506579,1016.463952854175,11,8,3,0,2,53
26.180392300843163,52.01177225839953,27.00207824822052,14.178729153604989,13.522979558323609,52.80195509112551,27.20996952905636,51.14259106690611,1.1735152748947133,976.4876964287071,10,15,0,0,2,77
43.835154152945485,104.03937351149261,13.24201746543845,5.651314826031969,9.153303433292027,40.951574741502284,14.54813755273678,22.6449921867035,1.8015693610807169,1022.1029276189904,7,20,2,0,0,81
13.689931145269643,32.86544321863462,52.42715616562791,8.067093217370163,10.43776871819996,13.855960098758954,49.2727009247333,66.40733688176968,3.860125048184144,1028.454567558388,7,14,2,0,3,107
17.313262367899252,33.271258604842664,14.589397861774724,6.7795877635343755,4.799588782768472,26.794944042730446,10.056449343691266,56.81536380663762,0.9904141538234023,1011.4542952506741,2,4,1,0,5,41
8.289022265823906,14.728165173816189,43.88946527452923,7.960464222194307,5.6126873898662195,26.450185202358455,10.785489765710787,36.250916735720004,1.0832261076660918,1060.4893256656799,1,12,1,0,7,75
7.7139833451018625,16.140355586887605,31.69999797880097,8.352944469623896,2.954779688967257,40.11476140335465,14.346070297145985,62.43534208641704,8.548083198354743,999.3412978736962,10,21,4,1,1,57
38.47546086363638,92.81679149314591,16.647559250074156,8.29963753653879,4.65372882670406,11.58919475591834,22.43134655138489,44.864131116808956,7.816830159765237,1005.7782567322627,2,19,1,0,3,55
59.44146357627722,101.684264199095,71.17819600018781,21.831060258296567,7.743295899884531,91.79922758525673,15.297966612146887,56.72459349606863,0.9497391704793126,1005.0986618774558,12,6,3,0,3,182
18.961145330623953,40.25387792300542,11.986942123561139,5.621486017371262,11.565557853626355,40.952400872998,26.12332214002512,18.489923832165196,1.6540505330242794,1011.4762477741797,8,15,0,0,4,59
44.827702976207426,95.55294842220684,42.584592274976245,14.216155069789135,3.4778754052004994,35.14740262733046,10.214116100113456,91.5687367533151,3.1372493666028682,1006.4255037406742,11,6,2,0,4,136
26.82431681675994,59.90173120089984,44.71680540580745,28.576120074312538,5.039198448842689,53.123908787745656,6.184082815364189,20.29619901092647,5.003277873156645,984.8637891079026,10,21,4,0,3,85
11.98797658579833,19.559195207450774,16.405684236321267,8.505921302930147,5.608876263221298,84.56002363985631,2.0178526059089243,33.70863597729777,2.2668124795891145,1002.0690340752705,3,15,1,1,3,78
26.819158040972855,59.426559918942026,56.57002096957138,7.37028795355512,3.0104976547653943,46.913179925345375,-2.2357416793719693,18.132254723016917,2.0434427586535104,1011.0475860845185,11,12,4,0,3,100
68.74673559554708,165.61312173927513,21.114755127697364,10.367052644100216,8.130924411757954,48.401230579160995,14.819309805249432,32.2573983944199,7.17407516503111,1037.57144164124,4,16,0,0,0,127
19.518040050835967,32.784122191642055,29.172199316793513,27.821459457598078,4.2122832237994,34.89264317765804,16.99019687606778,54.62150590707885,1.793329682142592,1057.0448654674583,8,8,0,1,8,104
70.2257409942959,122.02026750247197,28.679801751083257,13.955522968945337,5.486578429873819,31.292851930989244,13.685629725168166,4.765852449986269,2.5820252285037544,1039.7094779570132,3,11,4,0,3,134
2.469964842488362,6.104258994181069,22.63312984295303,8.39931364661553,4.826035455985978,27.376413524397968,32.43405797187162,75.00010096580083,4.661289496408289,997.4924194065479,6,12,4,0,1,33
38.76516381461726,65.1633469403795,39.904334971473446,17.09376292645886,4.076874933024851,23.796897221025215,32.28030209608135,59.93977839382828,4.806362088519111,999.0838077874766,2,8,4,1,4,124
21.534098479449636,50.699560459168744,39.49180698656493,5.631610708544146,6.028375112985578,25.158463482644454,16.651970125554982,27.350187560440503,4.457037923424615,1009.8134284498129,3,4,2,0,4,88
15.812394896868707,31.50268421044343,8.592423409505052,19.62789281340214,5.431390674914057,19.293680638986817,2.060788868080369,20.586804759048956,4.268619891494781,1048.6911777770717,1,6,3,1,3,49
21.615456148509914,37.76719667007574,53.656582006003354,16.216433074195656,5.023219480222891,32.12554216247813,14.332948919449471,60.7663454980393,3.8759893414976228,1009.6915189563622,9,0,1,0,5,94
4.095729593390337,9.709950529169046,9.047647753421309,9.821109210393791,4.202876572886519,16.880058741516997,14.001786060829385,63.42139486159907,2.7141148657013177,986.4498501892514,4,3,1,0,4,30
16.848514450387032,32.775503699326244,45.58267556925782,6.7733103517555415,7.097640006853887,35.743434776400704,13.42865037721942,34.11881102727144,6.183145873265544,1002.9764572609392,6,3,1,1,4,88
26.727421402659996,53.850872467871184,48.23201837202788,6.5490719618922935,13.829564203782162,32.6376900408115,13.022810961017552,36.259416505989975,4.983360947094127,1028.1411200363884,7,15,4,0,2,97
65.51736590314577,121.81207296230303,12.74858317462436,17.714298448955905,6.487930576218091,35.12011767283924,13.465371042751928,9.75590183481962,1.9961867134369347,1026.7988055379217,2,4,4,0,0,112
13.268380854069036,27.770069005686683,19.17316082170852,28.797435894642522,9.954842412994088,26.87368008141354,16.1345838410224,83.77441750167685,2.6288270742122317,1008.9956666701669,8,21,4,1,3,88
10.519231125253047,17.498992098097855,12.636345169293527,7.798134801443697,3.0188894664664847,113.37990239982183,13.644589011844435,48.12316102236257,1.0728169259448705,1026.6682934712005,12,3,2,0,3,62
13.444826230031149,25.425262647103203,21.564477092331565,16.79146451111616,6.546173756501497,57.05674848784889,22.083225086255922,57.89577263717871,2.230467570478809,967.5365559490633,9,5,2,1,2,71
41.775986723793444,103.16213639345091,20.392749672941214,2.8266184041278115,3.494938715113605,20.129431543155643,23.60368715904861,12.35654423899488,1.2109436703990553,1015.0765847006539,10,22,2,1,3,99
26.127826288560012,45.93620492172477,39.16550243308591,8.091123434925601,2.8908123027140964,36.34829271662627,10.893549128175103,32.02806286637217,6.302967573113531,1030.2137084273727,11,2,2,0,4,84
13.146976878022022,28.354567060706707,53.849076161060125,11.920489747470379,4.180012747906794,25.96624805144887,32.71065326007033,12.312193307329213,14.753975831503688,996.3427344969093,2,7,0,0,3,62
30.28383120501405,55.273747822049415,56.679369248716306,6.444464904959808,10.978619144593049,22.069754782660258,10.199376981593858,60.75060272267936,1.1188893852970134,996.2732292700742,5,16,2,0,4,132
21.7075915304261,49.35162596780581,17.508722477700594,6.3245920698434155,9.727996002872743,19.374759680016357,3.8219938618466287,70.78729266918037,2.849532564228373,975.6710369447305,2,17,2,1,3,100
43.59384594866646,71.09605512709348,21.638342910660345,7.6335599595224295,6.831213713073537,39.36537710540839,23.807780713650516,48.685859542445925,2.4971296681962203,1044.797911896214,11,17,2,0,1,80
11.454212026113982,28.289853916888074,8.934650970477984,14.94736320193615,2.8113076193060245,25.215223164919944,11.825918655856603,62.40784013168036,0.3449936262700145,998.5969204595687,5,11,1,0,1,51
15.454037293798418,30.19393643677607,15.126950588071393,10.685307714741018,5.484136622432908,48.770733500859514,23.21291470757388,54.296594083694,1.8590131050701795,1017.8208655572422,7,0,1,0,5,69
14.67746724775406,25.480823816215988,43.76835115631598,2.5427295669218437,7.0346645361761135,49.2797322421304,-4.036686011005305,69.31741186755232,10.437440840686925,1025.0783408296675,6,22,1,0,1,75
6.228827055600578,9.80103911166869,64.67338094999225,2.760770736651854,6.604611484290122,57.37253784509078,33.924559414830675,70.52579956907675,3.6681111338498993,1043.241358982829,4,11,3,0,3,97
25.454593596283605,42.50300887818524,11.697681700010001,7.966094722202176,2.4063310660166604,23.548103668045677,26.722934080404023,12.58368751422787,2.8861825793460367,1009.9220445202873,2,10,0,1,5,69
24.750463540388747,49.99034147356273,17.1933287379544,16.783237328594787,3.8761448951911626,40.05070371521794,4.9952345083699825,36.379041238060324,1.2278789019496297,1002.2114041244316,7,12,4,0,2,69
20.16787042965518,37.048442041131175,24.146912999600833,1.7802371933054026,5.8588955781003,42.648055746792195,5.212228761537144,53.39483651732553,5.7172197704455705,1016.4613529714111,12,2,2,0,4,63
16.64866933311884,38.772809073980376,29.023234396422556,8.5864800299887,7.910139794499437,27.394129262887592,36.72265904097527,42.11133525304004,2.157019527129174,1038.6816055308457,10,7,1,1,3,91
6.473412516696464,12.499431464005374,15.093103053389523,8.428564732810738,2.017655289497268,24.319809330607004,12.626200965020415,29.44939091903011,1.7612540166339345,1009.5965493719843,9,2,0,0,3,17
14.346180532397378,25.087370654122097,31.640458270086317,32.19581402080762,5.578600911564961,63.04244730826151,11.658151512673761,64.42162667284781,5.320729607105536,993.9026183683185,1,16,2,1,4,101
15.269057374554208,32.326808270706735,18.461664478159243,9.304375113065007,6.498194603020246,36.2702682901101,-2.660520941492827,30.316311396055312,2.8674240376495597,982.1848438336928,3,12,3,0,5,79
10.571674259292765,23.329329899741595,24.3207194053617,15.92821857438369,9.251687749241508,42.70803604422785,16.492217943984457,54.0683834844324,1.4032694373097019,988.5740523078955,7,9,4,0,3,81
17.654159664718808,29.430224009860833,34.04797463707682,13.448667063633318,8.554254761707647,23.835345767605922,17.72280385164247,40.91392885571965,5.632032293247925,1030.2878299481333,9,16,2,1,3,89
27.750134456268185,46.27665747385739,24.627245282504674,2.7417693608723157,8.095316296243707,20.33383430985187,27.154930967694852,25.09290157434129,3.5727329638439698,1006.5875104738637,5,2,4,0,2,66
90.82628453444825,139.57015625862257,18.881232998031386,20.85815610067128,4.055320597249013,26.369817779656607,6.009215718155245,41.94730694820048,5.67874336963305,1000.8495818015858,7,12,2,0,3,141
23.096064851461165,51.65208597389446,22.971035992034015,14.165048451988362,2.3303044666864805,31.51272539490652,4.797132077593904,67.20667685730007,2.981909176609994,998.6806555363212,10,21,3,0,3,69
24.681162789583837,53.40521179107233,23.2657477300427,17.388134490538977,4.970267300550817,21.634991856505586,24.50962634776477,32.13158788364257,15.501815513996048,1014.7009172040036,7,5,0,1,1,64
18.9242329486479,37.36837468028209,19.648350329045716,190.2552124959362,9.982323836873462,32.98530227147242,30.067300712270647,60.15229309838035,0.6612706358323588,1008.2108981246884,4,13,4,1,5,135
4.327469792824893,10.144326807146967,21.004198837914302,2.8323901816596337,12.142689042279718,16.85416698052495,4.2884764888211695,51.40761284616594,14.360187739560576,1007.5373571256149,5,9,4,0,6,60
19.663987155812652,45.33866827315044,64.01953699374076,40.74314704349348,8.630259301337661,21.15721603545996,30.81514086299741,12.855902709138995,2.0038472836405683,1039.9864785562147,2,19,0,1,1,133
21.077037293632763,43.953091708830186,34.34827052435066,9.962088480572318,7.498255634325085,43.309174696150826,20.375418414868214,12.18189531210745,0.7018543395397222,1043.7603256372327,8,15,4,0,2,79
144.1124200794316,341.2973056393801,20.546935570844884,14.896558797386891,7.314215798846312,42.161867892875755,30.918053390746458,29.250047143493635,3.8279534658157717,980.79956654182,12,17,1,0,7,206
17.220684149992675,29.375752688084503,37.26940104666611,11.800494392803305,4.5811067922111866,28.31096806911545,19.297796384823833,18.09640137902153,7.146924896648843,1019.5518546228592,1,12,0,1,4,52
25.565348845367467,41.209287380594866,20.079678949929733,9.052442100066653,5.668756906479742,22.04077785126841,-5.222779174879506,96.79897872342906,4.427517107149725,997.4627580275721,2,9,3,1,2,107
19.535446491763974,34.57284883961023,49.59424419551713,8.175296213816479,13.93682702584164,21.955958913818513,18.48032617683961,73.40976626501956,0.5451956984379719,1008.0349777227781,12,5,2,0,6,101
7.88575186656818,12.278800581815094,30.624039812705412,15.3429504565823,3.7762105134152524,28.522484373527302,30.6014381867127,41.298584653670495,0.6197109309101131,1019.185567702534,3,9,2,0,4,62
50.11188731044992,101.78573849560748,23.0028636246248,4.212171929169583,13.563595406719879,42.854360278502874,11.062539809162857,41.779061173855524,0.7696230592770648,1008.7456016613817,7,4,0,0,4,121
36.65487469413886,89.31347633009729,32.09275024254035,20.60235556894287,5.149944421903277,48.0046689772941,16.120350310925478,39.80338130820625,1.850682492965025,1017.6091976125526,6,5,1,1,2,129
37.81952704132138,58.217244662196094,9.558915782496063,9.103545168205521,11.736645658623567,27.150278544879182,18.238664964490216,70.17435557191344,0.9016266552897486,1026.4594041206383,7,6,3,1,3,125
9.703532904567972,15.740196925422218,12.47765592346377,5.523167193420764,2.993946734979674,20.876059618286156,-8.99513879868482,44.95907288813118,2.6157724608692154,1018.8915360108064,11,10,2,0,4,46
61.69700872308844,120.44484047720789,11.984869703074795,8.890568532586174,8.108817911367247,36.86038713910603,36.71347575437476,47.39820225683227,0.44069479676431655,1000.0632739166475,5,15,2,1,5,156
6.543807285085429,15.92680907068653,26.729447408600677,29.37090186649096,4.1854529590456835,23.821439910651385,10.986243201028255,70.74561696139925,2.757756676284478,1000.4160078605935,4,11,1,1,4,79
32.120217965827926,58.33532995182229,69.37378092715771,8.37512027740035,2.9813207410822704,26.915408907698676,25.05735432472799,34.42217277999452,4.255875393400767,984.2058940676393,7,11,4,1,3,138
115.85790700563045,232.55402380348417,93.57657524779879,15.656991097703953,6.748140741276458,56.267124830053426,19.13298863851791,12.321533514479576,7.135596127101791,995.9215940495857,3,22,0,0,3,207
9.093600641145066,14.018447939432479,35.975230531813175,7.303331449511069,10.02153115936204,46.10153153307248,32.5761905635936,77.40727187108666,3.777142072843806,1052.2413672379705,10,19,1,0,1,66
12.768252497489323,21.046462192403737,33.13223531194173,20.708521763412772,3.9650928836571104,35.275537142218646,24.06056122428081,60.852823084941576,8.201803986704935,997.1599285180951,7,4,1,0,5,65
21.752334651437504,54.09001058894603,8.325851887901786,19.684970329952606,2.8590574848630617,19.910204705295364,17.650757284790252,63.42039202745414,3.782235247779824,989.1324237511236,2,15,1,0,1,57
13.426353795744843,33.097555766855685,17.714716240606382,44.43494383939658,5.778115652383265,36.03744825104279,11.064849074807197,70.39698347788708,1.046251951775144,1019.3985572368955,12,5,1,1,2,116
5.80935329168089,8.742728032023487,15.29199897575549,10.773670470314181,5.79086882009247,50.6562650641103,27.97850701382139,69.21461247730811,2.402831177614386,1010.7927048141628,12,8,4,1,0,62
21.218010647359343,52.02256856843141,16.90300541033491,19.454110088226933,7.957857567180306,28.495510076657695,1.265586960453831,28.881165994411017,1.7688166704536938,1009.0881352630155,8,4,3,0,5,93
8.586206574919997,18.366925674613903,22.178286149456866,13.048161957459474,9.72594722395571,56.85167231272042,26.458904202758923,17.117944646540913,3.398221799360804,1041.1809193282418,12,20,1,1,1,85
29.337716609272952,69.46931587854134,18.481045760456098,30.177911434117323,5.872570304891637,55.5397019691957,9.009552484451273,77.94632124831531,0.31072436311795976,1023.9825335111673,6,22,1,0,5,109
9.625931094759236,18.816191158511145,7.481401298218047,7.365576545627552,15.29845216198023,64.42444442174462,32.5228366195664,50.42475505685699,7.696106682356029,1002.4001413659305,12,15,0,0,4,52
69.40420968885951,139.89084941554677,38.42645496119253,20.522128007894484,6.767402750108532,37.41595623037558,21.612995426626952,2.246912911990251,5.164179271152716,1004.5104816481644,3,17,2,0,2,106
10.73379704748667,21.34787555106569,12.888741579860998,10.630336980215445,5.087500998309218,41.886211009888605,26.44123767850109,60.74687267921721,3.1827385959103114,1002.9482697218863,3,18,4,0,1,41
15.523434525760264,33.637175428227074,28.319429347587405,11.64722874820278,2.7026055344622075,58.304245675787556,20.819888138247194,20.170243816284028,14.982713823265826,1030.4947924316052,5,11,1,0,3,31
38.50598847086605,63.13639231188764,85.15299688495753,12.9906093548151,5.305108582662738,39.60508720679493,2.4762290485900316,34.793364336185,10.368573362559916,1006.8370474109372,3,1,3,0,4,127
7.503042064106111,11.479456201786133,14.13097568689406,14.535127087151274,5.11310334089238,27.09925825600402,11.392708366046616,43.93008537577966,4.816319307650803,977.136929950917,6,9,3,1,4,48
24.0941228999197,43.5604862071428,5.375370416582299,11.23057163350009,9.778170470984293,27.67647751896789,26.723893376113825,47.95972494625955,3.2831997878928694,1012.0336064253131,2,11,3,0,2,67
57.1519896081619,126.00189204123929,20.664091150724975,14.158274566878546,7.623547496105119,36.431069982628,21.66655817359844,90.58214625595254,2.603925142269418,982.2594799774414,8,13,0,0,3,132
5.551196068351867,9.447322192335964,47.49268888574548,36.77001268492959,3.3545426398669007,19.762287133051963,31.80989905305672,16.01281868229639,2.4462198364786105,1056.684612035098,11,17,3,0,5,62
23.28261830827938,50.603197763938915,79.44051261172359,24.28392915547864,6.5937827217579645,31.271165216474834,24.032745630371718,63.37298140903398,1.718025507987777,993.6866417230553,12,18,0,1,5,165
24.727258927013164,61.07415469104335,11.731414496457681,22.385383302865552,8.463523581184763,51.34763338015346,10.332981092973402,46.0932247976183,1.7281581399328543,1009.7627046928454,11,5,4,0,1,85
37.541924584863956,59.83810046792703,33.04993283070966,8.856240323015044,12.987867853659948,13.783861613583722,12.03935862279366,28.39295514155813,3.0392585287370792,1018.1640546940228,9,4,3,1,2,107
7.466597683233386,16.22194594252767,18.556381126386064,6.537346964467423,9.428641112910444,61.178317695187175,21.029173905232373,67.73084783515267,6.7747266659382355,1007.2268367864154,7,15,2,0,5,44
6.984090031291316,13.575326529965364,23.021555839103883,23.776801793285173,8.850051933155099,51.88084710526887,-3.1404406600010546,56.298836745625266,3.0117723167891612,1007.1993919706762,3,13,1,0,3,69
